Date,Chamber,Initials,Round,Plant,Plant_no,Plant_ID,Flowering,Leaf_no,Flower_no,Height_cm,Notes,FLOWERING STALKS
3/10/22,63,OB,2,C,23,C.23,0,7,0,15.9,,
3/10/22,63,OB,2,C,24,C.24,0,7,0,14.2,,
3/10/22,63,OB,2,LP,13,LP.13,0,20,0,51.1,,
3/10/22,60,OB,1,B,1,B.1 ,0,,5,,,
3/10/22,62,OB,1,B,1,B.1 ,0,,4,,,
3/10/22,63,OB,1,B,1,B.1 ,0,,19,,,
3/10/22,60,OB,1,B,3,B.3,0,,8,,,
3/10/22,62,OB,1,B,3,B.3,0,,3,,,
3/10/22,61,OB,1,B,3,B.3,0,,13,,,
3/10/22,63,OB,1,B,5,B.5,0,,2,,,
3/10/22,61,OB,1,B,5,B.5,0,,10,,,
3/10/22,60,OB,1,B,7,B.7,0,,2,,,
3/10/22,63,OB,1,B,7,B.7,0,,6,,,
3/10/22,61,OB,1,B,7,B.7,0,,3,,,
3/10/22,60,OB,1,B,9,B.9,0,,7,,,
3/10/22,62,OB,1,B,9,B.9,0,,1,,,
3/10/22,63,OB,1,B,9,B.9,0,,8,,,
3/10/22,61,OB,1,B,9,B.9,0,,7,,,
3/10/22,60,OB,1,B,11,B.11,0,,12,,,
3/10/22,62,OB,1,B,11,B.11,0,,2,,,
3/10/22,63,OB,1,B,11,B.11,0,,1,,,
3/10/22,61,OB,1,B,11,B.11,0,,9,,,
3/10/22,62,OB,1,B,12,B.12,0,,6,,,
3/10/22,60,OB,1,C,1,C.1,0,,6,,,
3/10/22,60,OB,2,B,13,B.13,0,19,0,32,,
3/10/22,62,OB,2,B,13,B.13,0,16,0,18.9,,
3/10/22,61,OB,2,B,13,B.13,0,11,0,17.8,,
3/10/22,62,OB,2,B,14,B.14,0,12,0,20.8,,
3/10/22,61,OB,2,B,14,B.14,0,14,0,20.2,,
3/10/22,60,OB,2,B,16,B.16,0,12,0,14.1,BROKEN LEAF,
3/10/22,62,OB,2,B,16,B.16,0,12,0,23.4,,
3/10/22,61,OB,2,B,17,B.17,0,9,0,17.7,,
3/10/22,60,OB,2,B,18,B.18,0,15,0,27.1,,
3/10/22,61,OB,2,B,18,B.18,0,12,0,17.2,,
3/10/22,61,OB,2,B,19,B.19,0,8,0,20.1,,
3/10/22,60,OB,2,B,20,B.20,0,10,0,17.7,,
3/10/22,62,OB,2,B,20,B.20,0,9,0,12.9,,
3/10/22,61,OB,2,B,20,B.20,0,15,0,18.3,,
3/10/22,60,OB,2,B,21,B.21,0,13,0,20.6,,
3/10/22,62,OB,2,B,21,B.21,0,8,0,6.5,,
3/10/22,60,OB,2,B,22,B.22,0,15,0,21.6,,
3/10/22,62,OB,2,B,22,B.22,0,11,0,20.9,,
3/10/22,62,OB,2,B,23,B.23,0,16,0,20.8,,
3/10/22,62,OB,2,B,24,B.24,0,12,0,15,,
2/11/22,63,OB,1,,,BW + SA R1,1,,,,,
2/12/22,63,OB,1,,,BW + SA R1,1,,,,,
3/10/22,60,OB,2,BW,13,BW.13,0,27,26,93.5,,
3/10/22,61,OB,2,BW,13,BW.13,0,33,37,106.3,,
3/10/22,60,OB,2,BW,14,BW.14,0,36,28,83.4,,
3/10/22,62,OB,2,BW,14,BW.14,0,28,12,68.8,,
3/10/22,60,OB,2,BW,15,BW.15,0,19,6,69.1,,
3/10/22,61,OB,2,BW,15,BW.15,0,21,8,78.3,,
3/10/22,60,OB,2,BW,16,BW.16,0,18,1,65.5,,
3/10/22,61,OB,2,BW,16,BW.16,0,24,31,80.7,,
3/10/22,62,OB,2,BW,16,BW.16,0,34,19,76.1,,
3/10/22,60,OB,2,BW,17,BW.17,0,23,40,78,,
3/10/22,62,OB,2,BW,17,BW.17,0,37,12,76.8,,
3/10/22,61,OB,2,BW,17,BW.17,0,29,40,117.3,,
3/10/22,60,OB,2,BW,18,BW.18,0,24,41,109.2,,
3/10/22,62,OB,2,BW,18,BW.18,0,22,14,102.9,,
3/10/22,61,OB,2,BW,18,BW.18,0,21,14,43.6,,
3/10/22,60,OB,2,BW,19,BW.19,0,28,22,102.1,,
3/10/22,61,OB,2,BW,19,BW.19,0,37,78,87.1,,
3/10/22,60,OB,2,BW,20,BW.20,0,28,32,98.6,,
3/10/22,62,OB,2,BW,20,BW.20,0,53,70,98.5,,
3/10/22,61,OB,2,BW,20,BW.20,0,37,90,96.4,,
3/10/22,60,OB,2,BW,21,BW.21,0,17,26,77,,
3/10/22,62,OB,2,BW,21,BW.21,0,18,23,63.5,,
3/10/22,61,OB,2,BW,21,BW.21,0,,,,dead,
3/10/22,60,OB,2,BW,22,BW.22,0,25,32,107.1,,
3/10/22,62,OB,2,BW,22,BW.22,0,27,8,70.4,,
3/10/22,61,OB,2,BW,22,BW.22,0,37,85,85.1,,
3/10/22,60,OB,2,BW,23,BW.23,0,17,2,32.2,,
3/10/22,62,OB,2,BW,23,BW.23,0,22,6,77,,
3/10/22,62,OB,2,BW,24,BW.24,0,31,26,92.1,,
3/10/22,61,OB,2,BW,24,BW.24,0,37,44,108.6,,
3/10/22,62,OB,1,C,1,C.1,0,,5,,,
3/10/22,63,OB,1,C,1,C.1,0,,3,,,
3/10/22,61,OB,1,C,1,C.1,0,,9,,,
3/10/22,62,OB,1,C,11,C.11,0,,9,,,
3/10/22,63,OB,1,C,11,C.11,0,,2,,,
3/10/22,61,OB,1,C,11,C.11,0,,4,,,
3/10/22,63,OB,1,C,2,C.2,0,,2,,,
3/10/22,60,OB,2,C,13,C.13,0,12,0,21.9,,
3/10/22,62,OB,2,C,13,C.13,0,6,0,16.7,,
3/10/22,61,OB,2,C,13,C.13,0,8,0,14.3,,
3/10/22,60,OB,2,C,14,C.14,0,8,0,14.2,,
3/10/22,62,OB,2,C,14,C.14,0,4,0,15.7,,
3/10/22,61,OB,2,C,14,C.14,0,13,0,19.2,,
3/10/22,60,OB,2,C,15,C.15,0,12,0,16.2,,
3/10/22,62,OB,2,C,15,C.15,0,8,0,13.6,,
3/10/22,61,OB,2,C,15,C.15,0,5,0,15.1,,
3/10/22,60,OB,2,C,16,C.16,0,11,0,14.7,,
3/10/22,62,OB,2,C,16,C.16,0,7,0,10.4,,
3/10/22,61,OB,2,C,16,C.16,0,10,0,17.1,,
3/10/22,60,OB,2,C,17,C.17,0,6,0,15.9,,
3/10/22,62,OB,2,C,17,C.17,0,8,0,15.6,,
3/10/22,61,OB,2,C,17,C.17,0,10,0,17.2,,
3/10/22,60,OB,2,C,18,C.18,0,9,0,18.5,,
3/10/22,62,OB,2,C,18,C.18,0,5,0,17.8,,
3/10/22,61,OB,2,C,18,C.18,0,12,0,22.7,,
3/10/22,60,OB,2,C,19,C.19,0,4,0,8.9,,
3/10/22,62,OB,2,C,19,C.19,0,6,0,13.1,,
3/10/22,61,OB,2,C,19,C.19,0,10,0,17.2,,
3/10/22,60,OB,1,C,3,C.3,0,,4,,,
3/10/22,60,OB,2,C,20,C.20,0,10,0,14.7,,
3/10/22,62,OB,2,C,20,C.20,0,6,0,13.4,,
3/10/22,61,OB,2,C,20,C.20,0,15,0,16.2,,
3/10/22,60,OB,2,C,21,C.21,0,11,0,19.1,,
3/10/22,62,OB,2,C,21,C.21,0,5,0,17.1,,
3/10/22,61,OB,2,C,21,C.21,0,14,0,19.9,,
3/10/22,60,OB,2,C,22,C.22,0,9,0,17.1,,
3/10/22,62,OB,2,C,22,C.22,0,13,0,16,,
3/10/22,61,OB,2,C,22,C.22,0,6,0,12.8,,
3/10/22,60,OB,2,C,23,C.23,0,7,0,10.9,,
3/10/22,62,OB,2,C,23,C.23,0,10,0,16.7,,
3/10/22,61,OB,2,C,23,C.23,0,6,0,16.1,,
3/10/22,60,OB,2,C,24,C.24,0,9,0,17.4,,
3/10/22,62,OB,2,C,24,C.24,0,9,0,19.3,,
3/10/22,61,OB,2,C,24,C.24,0,4,0,15.4,,
3/10/22,62,OB,1,C,3,C.3,0,,8,,,
3/10/22,63,OB,1,C,3,C.3,0,,3,,,
3/10/22,61,OB,1,C,3,C.3,0,,3,,,
3/10/22,60,OB,1,C,5,C.5,0,,9,,,
3/10/22,62,OB,1,C,5,C.5,0,,8,,,
3/10/22,63,OB,1,C,5,C.5,0,,4,,,
3/10/22,61,OB,1,C,5,C.5,0,,8,,,
3/10/22,60,OB,1,C,7,C.7,0,,4,,,
3/10/22,62,OB,1,C,7,C.7,0,,7,,,
3/10/22,63,OB,1,C,7,C.7,0,,5,,,
3/10/22,61,OB,1,C,7,C.7,0,,4,,,
3/10/22,60,OB,1,C,9,C.9,0,,5,,,
3/10/22,62,OB,1,C,9,C.9,0,,7,,,
3/10/22,63,OB,1,C,9,C.9,0,,9,,,
3/10/22,61,OB,1,C,9,C.9,0,,7,,,
3/10/22,60,OB,1,LP,1,LP.1,0,,2,,,
3/10/22,61,OB,1,LP,1,LP.1,0,,17,,,
3/10/22,60,OB,1,LP,3,LP.3,0,,13,,,
3/10/22,61,OB,2,LP,13,LP.13,0,17,0,56,,
3/10/22,62,OB,2,LP,13,LP.13,0,19,0,50.3,,
3/10/22,60,OB,2,LP,14,LP.14,0,29,0,50.5,,
3/10/22,61,OB,2,LP,14,LP.14,0,22,0,59.2,,
3/10/22,62,OB,2,LP,14,LP.14,0,31,0,52.1,,
3/10/22,62,OB,2,LP,14,LP.14,0,20,0,53.1,,
3/10/22,60,OB,2,LP,15,LP.15,0,24,0,37.1,,
3/10/22,61,OB,2,LP,15,LP.15,0,22,0,56.9,,
3/10/22,62,OB,2,LP,15,LP.15,0,9,0,29.3,,
3/10/22,62,OB,2,LP,15,LP.15,0,14,0,59,,
3/10/22,61,OB,2,LP,16,LP.16,0,21,0,51.3,,
3/10/22,62,OB,2,LP,16,LP.16,0,16,0,32.3,,
3/10/22,60,OB,2,LP,17,LP.17,0,11,0,43.3,,
3/10/22,61,OB,2,LP,17,LP.17,0,22,0,58.6,,
3/10/22,62,OB,2,LP,17,LP.17,0,27,0,53.5,,
3/10/22,60,OB,2,LP,18,LP.18,0,14,0,49.1,,
3/10/22,62,OB,2,LP,18,LP.18,0,35,0,34.2,BUSHY,
3/10/22,61,OB,2,LP,18,LP.18,0,23,0,81.4,,
3/10/22,61,OB,2,LP,19,LP.19,0,24,0,65.4,BUDS,
3/10/22,62,OB,2,LP,19,LP.19,0,13,0,28.1,,
3/10/22,62,OB,2,LP,19,LP.19,0,21,0,58.1,,
3/10/22,60,OB,2,LP,20,LP.20,0,20,0,50.5,,
3/10/22,61,OB,2,LP,20,LP.20,0,25,0,48.1,,
3/10/22,62,OB,2,LP,20,LP.20,0,31,0,51,,
3/10/22,60,OB,2,LP,21,LP.21,0,29,0,43.1,,
3/10/22,62,OB,2,LP,21,LP.21,0,27,0,36.9,,
3/10/22,61,OB,2,LP,21,LP.21,0,22,0,76.9,,
3/10/22,60,OB,2,LP,22,LP.22,0,33,0,61.2,,
3/10/22,62,OB,2,LP,22,LP.22,0,37,0,52.1,,
3/10/22,61,OB,2,LP,22,LP.22,0,21,0,58.1,,
3/10/22,60,OB,2,LP,23,LP.23,0,33,0,65.4,,
3/10/22,62,OB,2,LP,23,LP.23,0,31,0,45.4,,
3/10/22,61,OB,2,LP,23,LP.23,0,16,0,39.6,,
3/10/22,60,OB,2,LP,24,LP.24,0,14,0,61.4,,
3/10/22,62,OB,2,LP,24,LP.24,0,25,0,39.1,,
3/10/22,61,OB,2,LP,24,LP.24,0,32,0,38.4,,
3/10/22,60,OB,1,LP,5,LP.5,0,,9,,,
3/10/22,61,OB,1,LP,5,LP.5,0,,42,,,
3/10/22,62,OB,1,LP,7,LP.7,0,,15,,,
3/10/22,61,OB,1,LP,7,LP.7,0,,4,,,
3/10/22,60,OB,1,LP,9,LP.9,0,,11,,,
3/10/22,63,OB,1,LP,9,LP.9,0,,10,,,
3/10/22,61,OB,1,LP,9,LP.9,0,,5,,,
3/10/22,62,OB,1,N,1,N.1,0,,2,,,
3/10/22,63,OB,1,N,1,N.1,0,,,,pitched,
3/10/22,60,OB,1,N,11,N.11,0,,1,,,
3/10/22,62,OB,1,N,11,N.11,0,,2,,,
3/10/22,63,OB,1,N,11,N.11,0,,4,,,
3/10/22,61,OB,1,N,11,N.11,0,,1,,,
3/10/22,62,OB,1,N,3,N3,0,,1,,,
3/10/22,60,OB,2,N,13,N.13,0,52,0,23.5,,
3/10/22,60,OB,2,N,14,N.14,0,47,0,25,,
3/10/22,62,OB,2,N,14,N.14,0,35,0,21.3,,
3/10/22,60,OB,2,N,15,N.15,0,21,0,23.5,,
3/10/22,61,OB,2,N,15,N.15,0,40,0,28.2,,
3/10/22,60,OB,2,N,16,N.16,0,27,0,18.8,,
3/10/22,62,OB,2,N,16,N.16,0,29,0,24,,
3/10/22,60,OB,2,N,17,N.17,0,28,0,25,,
3/10/22,62,OB,2,N,17,N.17,0,37,0,24.8,,
3/10/22,60,OB,2,N,18,N.18,0,40,0,26.9,,
3/10/22,60,OB,2,N,19,N.19,0,10,0,17.7,,
3/10/22,61,OB,2,N,20,N.20,0,35,0,22,,
3/10/22,60,OB,2,N,21,N.21,0,25,0,22.1,,
3/10/22,62,OB,2,N,21,N.21,0,41,1,25.9,,
3/10/22,60,OB,2,N,22,N.22,0,27,0,21.6,,
3/10/22,60,OB,2,N,23,N23,0,37,0,21.1,,
3/10/22,63,OB,2,LP,16,LP.16,0,22,0,69.7,,
3/10/22,60,OB,2,N,24,N24,0,30,0,19.1,,
3/10/22,61,OB,2,N,24,N24,0,22,0,23.2,,
3/10/22,61,OB,1,N,3,N3,0,,1,,,
3/10/22,62,OB,1,N,5,N5,0,,1,,,
3/10/22,63,OB,1,N,5,N5,0,,4,,,
3/10/22,61,OB,1,N,5,N5,0,,8,,,
3/10/22,60,OB,1,N,7,N7,0,,2,,,
3/10/22,63,OB,1,N,7,N7,0,,4,,,
3/10/22,61,OB,1,N,7,N7,0,,5,,,
3/10/22,62,OB,1,N,9,N9,0,,7,,,
3/10/22,61,OB,1,N,9,N9,0,,2,,,
3/10/22,60,OB,1,PP,11,PP11,0,,1,,,
3/10/22,62,OB,1,PP,11,PP11,0,,4,,,
3/10/22,61,OB,1,PP,11,PP11,0,,2,,,
3/10/22,62,OB,1,PP,12,PP12,0,,4,,,
3/10/22,61,OB,1,PP,3,PP3,0,,5,,,
3/10/22,60,OB,2,PP,13,PP13,0,,,,dead,
3/10/22,61,OB,2,PP,13,PP13,0,4,0,6.2,,
3/10/22,60,OB,2,PP,14,PP14,0,7,0,7.4,,
3/10/22,62,OB,2,PP,14,PP14,0,5,0,7.7,,
3/10/22,60,OB,2,PP,17,PP17,0,6,0,9.7,,
3/10/22,60,OB,2,PP,18,PP18,0,3,0,3.6,,
3/10/22,60,OB,2,PP,20,PP20,0,3,0,4.5,,
3/10/22,62,OB,2,PP,20,PP20,0,7,0,8.1,,
3/10/22,61,OB,2,PP,20,PP20,0,3,0,3.4,,
3/10/22,60,OB,2,PP,21,PP21,0,,,,dead,
3/10/22,62,OB,2,PP,21,PP21,0,9,0,12.5,,
3/10/22,62,OB,2,PP,22,PP22,0,6,0,19.4,,
3/10/22,61,OB,2,PP,23,PP23,0,3,0,6.8,,
3/10/22,60,OB,2,PP,24,PP24,0,3,0,8.4,,
3/10/22,62,OB,2,PP,24,PP24,0,,,,dead,
3/10/22,61,OB,2,PP,24,PP24,0,3,0,3.1,,
3/10/22,63,OB,1,PP,4,PP4,0,,3,,,
3/10/22,62,OB,1,SF,1,SF1,0,,1,,,
3/10/22,60,OB,1,,,SA + BW R1,1,,,,,
3/10/22,60,OB,2,SA,13,SA13,0,94,77,26.4,,11
3/10/22,62,OB,2,SA,13,SA13,0,47,39,24.5,,5
3/10/22,61,OB,2,SA,13,SA13,0,32,0,17.6,,
3/10/22,60,OB,2,SA,14,SA14,0,61,105,24.1,,10
3/10/22,62,OB,2,SA,14,SA14,0,40,51,21.1,,6
3/10/22,61,OB,2,SA,14,SA14,0,29,7,17.2,,1
3/10/22,60,OB,2,SA,15,SA15,0,70,94,30.4,,10
3/10/22,62,OB,2,SA,15,SA15,0,12,0,23,,
3/10/22,61,OB,2,SA,15,SA15,0,45,6,22.1,,
3/10/22,60,OB,2,SA,16,SA16,0,74,49,30.1,,8
3/10/22,61,OB,2,SA,16,SA16,0,29,12,29.8,,1
3/10/22,60,OB,2,SA,17,SA17,0,61,63,23.8,,10
3/10/22,62,OB,2,SA,17,SA17,0,39,57,17.5,,7
3/10/22,61,OB,2,SA,17,SA17,0,32,11,21,,1
3/10/22,60,OB,2,SA,18,SA18,0,82,78,25.2,,9
3/10/22,61,OB,2,SA,18,SA18,0,31,7,16.2,,1
3/10/22,60,OB,2,SA,19,SA19,0,120,81,27.8,,11
3/10/22,61,OB,2,SA,19,SA19,0,27,0,19.6,,
3/10/22,60,OB,2,SA,20,SA20,0,56,12,22.3,,11
3/10/22,62,OB,2,SA,20,SA20,0,30,17,19.6,,3
3/10/22,61,OB,2,SA,20,SA20,0,34,7,20.2,,1
3/10/22,60,OB,2,SA,21,SA21,0,81,45,27.7,,6
3/10/22,62,OB,2,SA,21,SA21,0,55,54,24.4,,9
3/10/22,61,OB,2,SA,21,SA21,0,37,31,18.9,,6
3/10/22,61,OB,2,SA,22,SA22,0,34,24,25.2,,3
3/10/22,60,OB,2,SA,23,SA23,0,97,82,31.2,,11
3/10/22,61,OB,2,SA,23,SA23,0,37,15,20.8,,1
3/10/22,60,OB,2,SA,24,SA24,0,55,56,,,9
3/10/22,61,OB,2,SA,24,SA24,0,43,39,19.1,,7
3/10/22,62,OB,1,SF,12,SF12,0,,1,,,
3/10/22,62,OB,1,SF,3,SF3,0,,1,,,
3/10/22,60,OB,2,SF,13,SF13,0,12,0,22.1,,
3/10/22,62,OB,2,SF,13,SF13,0,15,0,21.7,,
3/10/22,61,OB,2,SF,13,SF13,0,10,0,54,,
3/10/22,60,OB,2,SF,14,SF14,0,12,0,21,,
3/10/22,62,OB,2,SF,14,SF14,0,11,0,35.6,,
3/10/22,61,OB,2,SF,14,SF14,0,13,0,16.2,,
3/10/22,60,OB,2,SF,15,SF15,0,13,0,24.9,,
3/10/22,61,OB,2,SF,15,SF15,0,12,0,17.1,,
3/10/22,60,OB,2,SF,16,SF16,0,14,0,21.6,,
3/10/22,61,OB,2,SF,16,SF16,0,12,0,18.7,,
2/23/22,62,OB,1,SA,5,SA5,1,,,70.9,,
2/23/22,63,OB,1,SA,5,SA5,0,,0,44.6,,
2/23/22,60,OB,1,SF,9,SF9,1,15,1,35.6,,
2/23/22,61,OB,1,SF,9,SF9,0,3,0,40.7,,
2/23/22,62,OB,1,SA,7,SA7,1,,,44.5,,
2/23/22,62,OB,1,SA,9,SA9,1,,,51.3,,
2/23/22,63,OB,1,SA,9,SA9,1,,,51.1,,
2/23/22,62,OB,1,SF,1,SF1,0,13,0,48.9,,
2/23/22,63,OB,1,SF,11,SF11,1,15,1,42.9,,
2/23/22,63,OB,1,SF,1,SF1,1,19,1,41.1,,
2/23/22,62,OB,1,SF,11,SF11,1,13,1,50.5,,
2/23/22,62,OB,1,SF,12,SF12,0,18,0,32.8,,
2/23/22,63,OB,1,SF,3,SF3,0,14,0,48.6,,
2/23/22,62,OB,1,SF,3,SF3,0,13,0,30.7,,
2/23/22,63,OB,1,SF,5,SF5,1,8,1,84.8,,
2/23/22,62,OB,1,SF,5,SF5,0,16,,27.1,,
2/23/22,63,OB,1,SF,7,SF7,0,22,0,23.9,,
2/23/22,62,OB,1,SF,7,SF7,1,15,1,31.9,,
2/23/22,63,OB,1,SF,9,SF9,1,19,1,46.4,,
2/23/22,62,OB,1,SF,9,SF9,1,20,1,54.6,,
2/24/22,61,OB,2,SF,24,SF.24,0,10,0,9.9,,
2/24/22,60,OB,1,SF,9,SF.9,0,,1,,,
2/24/22,61,OB,1,SF,5,SF.5,0,,1,,,
3/10/22,62,OB,1,SF,5,SF5,0,,1,,,
3/10/22,61,OB,1,SF,7,SF7,0,,1,,,
3/10/22,63,OB,2,LP,17,LP.17,0,20,0,52.2,,
3/10/22,63,OB,2,LP,18,LP.18,0,23,0,77.5,,
3/10/22,63,OB,2,LP,20,LP.20,0,25,0,31.4,,
3/10/22,63,OB,2,LP,21,LP.21,0,17,0,51.1,,
3/10/22,63,OB,2,LP,23,LP.23,0,24,0,46.8,,
3/10/22,63,OB,2,LP,24,LP.24,0,22,0,61.2,,
3/10/22,63,OB,2,N,15,N.15,0,21,0,34.4,,
3/10/22,63,OB,2,N,16,N.16,0,29,0,42.8,,
3/10/22,63,OB,2,N,17,N.17,0,16,0,14.2,,
3/10/22,63,OB,2,N,19,N.19,0,39,0,33.2,,
3/10/22,63,OB,2,N,22,N.22,0,21,0,31.1,,
3/10/22,63,OB,2,N,23,N23,0,25,0,32,,
3/10/22,63,OB,2,PP,18,PP18,0,3,0,3.4,,
3/10/22,63,OB,2,PP,20,PP20,0,4,0,5,,
3/10/22,63,OB,2,PP,23,PP23,0,6,0,15.1,,
3/10/22,63,OB,2,SA,13,SA13,0,24,39,25.1,,6
3/10/22,63,OB,2,SA,14,SA14,0,30,81,21.2,,10
3/10/22,63,OB,2,SA,15,SA15,0,25,57,18.8,,6
3/10/22,63,OB,2,SA,16,SA16,0,43,78,25.6,,10
3/10/22,63,OB,2,SA,17,SA17,0,34,90,15,,12
3/10/22,63,OB,2,SA,18,SA18,0,18,50,19.1,,6
3/10/22,63,OB,2,SA,19,SA19,0,32,90,27.4,,9
3/10/22,63,OB,2,SA,20,SA20,0,23,39,21.6,,3
3/10/22,63,OB,2,SA,21,SA21,0,35,41,27.1,,4
3/10/22,63,OB,2,SA,22,SA22,0,26,45,17.2,,5
3/10/22,63,OB,2,SA,23,SA23,0,30,34,27.5,,5
3/10/22,63,OB,2,SA,24,SA24,0,18,18,17.6,,1
3/10/22,63,OB,2,SF,13,SF13,0,13,0,22.7,,
3/10/22,63,OB,2,SF,14,SF14,0,12,0,24.1,,
3/10/22,63,OB,2,SF,15,SF15,0,13,0,23.2,,
3/10/22,63,OB,2,SF,16,SF16,0,17,0,23.1,,
2/24/22,62,OB,2,SF,24,SF.24,0,11,0,9.9,,
2/24/22,63,OB,2,SF,24,SF.24,0,14,0,15,,
3/2/22,62,OB,1,C,11,C.11,0,54,14,41.3,,
3/2/22,63,OB,1,C,11,C.11,0,77,8,40.2,,
3/2/22,63,OB,1,C,2,C.2,0,65,3,56.7,,
3/2/22,60,OB,1,C,3,C.3,0,66,4,46.5,,
3/2/22,61,OB,1,C,3,C.3,0,58,2,56,,
3/2/22,62,OB,1,C,3,C.3,0,70,6,53.1,,
3/11/22,60,OB,1,B,1,B.1 ,0,,5,,,
3/11/22,61,OB,1,B,1,B.1 ,0,,9,,,
3/11/22,63,OB,1,B,1,B.1 ,0,,19,,,
3/11/22,62,OB,1,B,1,B.1 ,0,,4,,,
3/11/22,60,OB,1,B,11,B.11,0,,10,,,
3/11/22,61,OB,1,B,11,B.11,0,,8,,,
3/11/22,62,OB,1,B,11,B.11,0,,2,,,
3/11/22,62,OB,1,B,12,B.12,0,,2,,,
3/11/22,60,OB,1,B,3,B.3,0,,4,,,
3/11/22,61,OB,1,B,3,B.3,0,,13,,,
3/11/22,62,OB,1,B,3,B.3,0,,4,,,
3/11/22,61,OB,1,B,5,B.5,0,,9,,,
3/11/22,63,OB,1,B,5,B.5,0,,2,,,
3/11/22,60,OB,1,B,7,B.7,0,,2,,,
3/11/22,61,OB,1,B,7,B.7,0,,4,,,
3/11/22,63,OB,1,B,7,B.7,0,,9,,,
3/11/22,60,OB,1,B,9,B.9,0,,6,,,
3/11/22,61,OB,1,B,9,B.9,0,,5,,,
3/11/22,63,OB,1,B,9,B.9,0,,5,,,
3/11/22,62,OB,1,B,9,B.9,0,,3,,,
3/11/22,60,OB,1,,,BW + SA R1,1,,,,,
3/11/22,61,OB,1,,,BW + SA R1,1,,,,,
2/18/22,60,OB,1,,,BW + SA R1,1,,,,,
2/18/22,61,OB,1,,,BW + SA R1,1,,,,,
2/19/22,62,OB,1,,,BW + SA R1,1,,,,,
2/19/22,61,OB,1,,,BW + SA R1,1,,,,,
3/11/22,62,OB,1,,,BW + SA R1,1,,,,,
3/11/22,62,OB,2,,,BW + SA R2,1,,,,,
3/11/22,63,OB,2,,,BW R2,0,,,,,
3/11/22,60,OB,2,,,BW R2,0,,,,,
3/11/22,61,OB,2,,,BW R2,0,,,,,
3/11/22,60,OB,1,C,1,C.1,0,,4,,,
3/11/22,61,OB,1,C,1,C.1,0,,6,,,
3/11/22,63,OB,1,C,1,C.1,0,,3,,,
3/11/22,62,OB,1,C,1,C.1,0,,3,,,
3/11/22,61,OB,1,C,11,C.11,0,,4,,,
3/11/22,63,OB,1,C,11,C.11,0,,6,,,
3/11/22,62,OB,1,C,11,C.11,0,,8,,,
3/11/22,63,OB,1,C,2,C.2,0,,2,,,
3/11/22,60,OB,1,C,3,C.3,0,,3,,,
3/11/22,61,OB,1,C,3,C.3,0,,5,,,
3/11/22,63,OB,1,C,3,C.3,0,,2,,,
3/11/22,62,OB,1,C,3,C.3,0,,6,,,
3/11/22,60,OB,1,C,5,C.5,0,,7,,,
3/11/22,61,OB,1,C,5,C.5,0,,9,,,
3/11/22,63,OB,1,C,5,C.5,0,,5,,,
3/11/22,62,OB,1,C,5,C.5,0,,7,,,
3/11/22,60,OB,1,C,7,C.7,0,,4,,,
3/11/22,61,OB,1,C,7,C.7,0,,5,,,
3/11/22,63,OB,1,C,7,C.7,0,,6,,,
3/11/22,62,OB,1,C,7,C.7,0,,4,,,
3/11/22,60,OB,1,C,9,C.9,0,,6,,,
3/11/22,61,OB,1,C,9,C.9,0,,9,,,
3/11/22,63,OB,1,C,9,C.9,0,,9,,,
3/11/22,62,OB,1,C,9,C.9,0,,7,,,
3/11/22,60,OB,1,LP,1,LP.1,0,,3,,,
3/11/22,61,OB,1,LP,1,LP.1,0,,15,,,
3/11/22,60,OB,1,LP,3,LP.3,0,,30,,,
3/11/22,60,OB,1,LP,5,LP.5,0,,8,,,
3/11/22,61,OB,1,LP,5,LP.5,0,,41,,,
3/11/22,60,OB,1,LP,7,LP.7,0,,2,,,
3/11/22,61,OB,1,LP,7,LP.7,0,,5,,,
3/11/22,62,OB,1,LP,7,LP.7,0,,21,,,
3/11/22,60,OB,1,LP,9,LP.9,0,,10,,,
3/11/22,61,OB,1,LP,9,LP.9,0,,7,,,
3/11/22,63,OB,1,LP,9,LP.9,0,,94,,,
3/11/22,62,OB,1,N,1,N.1,0,,2,,,
3/11/22,60,OB,1,N,11,N.11,0,,2,,,
3/11/22,61,OB,1,N,11,N.11,0,,1,,,
3/11/22,63,OB,1,N,11,N.11,0,,3,,,
3/11/22,62,OB,1,N,11,N.11,0,,3,,,
3/11/22,62,OB,2,N,21,N.21,0,,1,,,
3/11/22,61,OB,1,N,3,N3,0,,2,,,
3/11/22,62,OB,1,N,3,N3,0,,2,,,
3/11/22,61,OB,1,N,5,N5,0,,8,,,
3/11/22,63,OB,1,N,5,N5,0,,4,,,
3/11/22,60,OB,1,N,7,N7,0,,2,,,
3/11/22,61,OB,1,N,7,N7,0,,5,,,
3/11/22,63,OB,1,N,7,N7,0,,7,,,
3/11/22,61,OB,1,N,9,N9,0,,2,,,
3/11/22,62,OB,1,N,9,N9,0,,5,,,
3/11/22,60,OB,1,PP,11,PP11,0,,3,,,
3/11/22,61,OB,1,PP,11,PP11,0,,5,,,
3/11/22,62,OB,1,PP,11,PP11,0,,1,,,
3/11/22,62,OB,1,PP,12,PP12,0,,7,,,
3/11/22,61,OB,1,PP,3,PP3,0,,6,,,
3/11/22,63,OB,1,PP,4,PP4,0,,4,,,
3/11/22,60,OB,2,,,SA R2,1,,,,,
3/11/22,63,OB,2,,,SA R2,1,,,,,
